"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CCR3|1232",2.96919807309279,-0.968765795037166,0.307321882205802,-3.15228381423363,0.0016199873016079,0.00386990106792893
"PACRGL|133015",481.381799673983,-0.167035388682937,0.052994073725767,-3.15196354874149,0.00162176517361698,0.00387365605104374
"XCL1|6375",13.5608832791904,-0.701190218113649,0.222500848324238,-3.15140469528388,0.00162487180707021,0.00388058348132527
"TAS1R1|80835",9.37967625497198,0.751142900633403,0.238388387055493,3.15092068834104,0.00162756679797825,0.00388652617599758
"SKIV2L2|23517",3139.17889086588,-0.173834628488458,0.0551711930616501,-3.15082235568496,0.00162811482491268,0.00388704029998654
"WIPI2|26100",5215.91301232943,0.184048704409999,0.0584131788729748,3.15080788207454,0.00162819550348279,0.00388704029998654
"CSF3|1440",89.0940761913448,-1.36008058148146,0.431724083415871,-3.15034679260948,0.00163076762753925,0.00389268662552369
"PTPN3|5774",2337.63961982912,0.295192265801319,0.0937132711370675,3.14995157270269,0.00163297528306641,0.00389746163194108
"NMU|10874",4.24428164662255,-1.74368482347614,0.553567517811616,-3.14990451457366,0.00163323832782764,0.00389759476583741
"AMDHD1|144193",7.02357540810438,-0.658855883575454,0.209174119935082,-3.14979636955055,0.00163384298289561,0.0038985429886248
"PXK|54899",488.855414100585,-0.332082373860706,0.10545876352026,-3.14893103973201,0.0016386885959993,0.00390960911542334
"TPPP3|51673",390.778349040344,-0.618740552411608,0.196564929590633,-3.14776676439791,0.00164522909124207,0.00392471559822493
"PPP2R5D|5528",3737.39072741104,0.125502108445946,0.0398741826927605,3.14745281208566,0.00164699687402613,0.00392793610856834
"SRCIN1|80725",350.198357652496,0.604690223919362,0.192118270397209,3.14748942237066,0.00164679064116548,0.00392793610856834
"ROCK2|9475",2703.99384335645,-0.464722080863191,0.147659590136861,-3.14725295141652,0.00164812314713766,0.00393012373597816
"SNRNP35|11066",1186.18364719142,0.26527128396974,0.0842965316903188,3.14688254250211,0.00165021238338178,0.00393460680480465
"LYRM2|57226",2571.7084959233,-0.194813941741248,0.0619131332253848,-3.14656893606174,0.00165198313848899,0.00393832947759703
"CNDP2|55748",21288.7052299053,0.344328414003685,0.109432386747787,3.14649460033502,0.00165240312581075,0.0039388313830487
"INSIG1|3638",6604.86196886973,-0.538408418726326,0.171127363664076,-3.14624386888368,0.00165382045102278,0.00394171021311576
"NOL7|51406",1765.69307051576,0.144862938441197,0.0460477995005517,3.1459253213492,0.00165562273773419,0.00394485617482841
"RBM28|55131",747.121314911822,0.181637472871777,0.0577378524798045,3.14589935493895,0.00165576973081205,0.00394485617482841
"UBLCP1|134510",1274.63664538601,-0.186286866370812,0.059214646288619,-3.1459592862014,0.00165543048445437,0.00394485617482841
"GFOD1|54438",125.825967718515,-0.50626555961824,0.160936290152485,-3.14575139726758,0.00165660753257657,0.00394635224855616
"HAR1B|768097",5.08696972303777,-0.788830129061298,0.250786519188419,-3.14542476850057,0.00165845843024982,0.00395026102353994
"GDF6|392255",55.2344227737565,-0.743624245028785,0.236439965069371,-3.14508693490378,0.00166037482360825,0.00395432479204067
"ZNF439|90594",280.762695874355,-0.431392616770296,0.137174522048837,-3.14484505086674,0.00166174818533099,0.00395709441878552
"FOSL1|8061",331.343553166007,-1.15576059110681,0.367515107332041,-3.14479750097077,0.00166201828555755,0.00395723649783614
"PRLHR|2834",6.81761894465179,-1.33303028780118,0.423949074003222,-3.14431701716856,0.00166474987068274,0.00396323855148613
"POLA2|23649",639.402424285402,-0.14278971371679,0.0454163620787891,-3.14401478192101,0.00166647021552218,0.00396683194973349
"OSTC|58505",4075.95144233476,0.267695746165852,0.0851605519527269,3.14342427365257,0.00166983615185132,0.00397434107525174
"AP1G1|164",6892.04155236478,0.237576887694481,0.0755850681063139,3.14317223820342,0.00167127467422423,0.00397726148428078
"NDST4|64579",29.6959471768819,1.00955837267057,0.321227242508864,3.14281679469547,0.00167330534822246,0.00398159016491501
"FLNB|2317",41424.0727533466,0.304843209780874,0.0970056002061915,3.1425320716836,0.00167493362815303,0.00398496038428868
"PRR4|11272",366.465719331362,0.852925197198709,0.271443134402046,3.14218740170972,0.00167690668432233,0.00398914993025698
"JMJD5|79831",420.833437471291,0.208193024701523,0.0662621833424573,3.14195841730019,0.0016782186827643,0.00399176604216831
"CHEK2|11200",227.11634364045,0.260973513398805,0.083062435047166,3.14189577094163,0.00167857778838436,0.0039921152536446
"DNAH7|56171",165.484556461748,0.559295376990223,0.178023505837847,3.14169398225232,0.00167973497554223,0.00399436219209301
"MAPKAPK5|8550",1359.75099663332,0.154385117945238,0.0491427500115826,3.14156448120732,0.00168047800505745,0.00399562383172403
"CATSPERG|57828",79.829733686714,0.397754395462968,0.126613589589493,3.14148265405449,0.00168094765513237,0.00399623522816234
"PWWP2B|170394",1733.1443254,0.359887715210788,0.114576905509955,3.14101444448173,0.00168363728477532,0.0040021235166477
"LRCH4|4034",2909.44605550753,0.27520909824143,0.0876308753012291,3.14054946153858,0.00168631229663152,0.00400797557357883
"EML6|400954",192.273696951873,0.879662803002397,0.280111235646411,3.14040527854017,0.00168714256434341,0.00400944217395145
"WFDC6|140870",1.3041371139928,-2.54975976243255,0.812017382762552,-3.14003100987574,0.00168929951954013,0.00401406083711803
"SGK1|6446",8701.56269733022,-0.832192239965189,0.265042112610239,-3.1398491046175,0.00169034877714426,0.00401604658928589
"C6orf72|116254",1944.57866521182,-0.212647634636639,0.0677385606636275,-3.13924052346777,0.00169386352654389,0.00402388878431757
"MYCN|4613",8.16296193916187,-0.737684057578702,0.234994811935756,-3.13915039869209,0.00169438459684335,0.00402461820685097
"GAB2|9846",1019.69251727864,-0.399501185870427,0.127295489295056,-3.13837660770863,0.00169886445996876,0.00403474945310842
"ZC3H3|23144",1430.0264820452,0.251409078060982,0.0801237103324723,3.1377613070808,0.0017024345162844,0.00404271765105798
"FBXL6|26233",738.968294602167,0.401760984067234,0.128050167173248,3.13752799341265,0.00170379003670554,0.00404542571215249
"GBF1|8729",7247.83680555948,0.223578957477343,0.0712944909181405,3.13599206050932,0.00171273840330584,0.00406612267822212
"PCDHGB8P|56120",4.52899656158667,0.726390055961353,0.231632609490302,3.13595765967385,0.00171293931703673,0.00406612267822212
"ARSK|153642",690.535694888071,-0.282545199174384,0.0901048808771155,-3.13573689265199,0.00171422919490909,0.00406867095926611
"HNRNPR|10236",7242.63141640734,0.171937078302968,0.0548326145814614,3.13567170953579,0.00171461021178859,0.00406906171538168
"GLT25D1|79709",3153.83175655813,0.225786193888591,0.0720069315587034,3.13561748849858,0.00171492721102828,0.00406930046730432
"GRWD1|83743",2134.1890833165,0.177041308854124,0.0564663021336494,3.1353444827162,0.00171652413800841,0.00407257587878479
"C10orf12|26148",352.372041811283,0.377886269884301,0.120550846891852,3.13466292130912,0.00172051685146976,0.00408153392101536
"ST18|9705",35.0331099621936,0.944710466045745,0.301393755578696,3.13447259128457,0.00172163336475131,0.00408366743493296
"BRIX1|55299",1328.7836626184,0.263000392593376,0.0839335922074079,3.13343425053794,0.00172773621736571,0.00409762638006837
"GJB2|2706",263.425569968262,0.74970385484095,0.239274069145626,3.13324321986879,0.00172886116538847,0.00409977732851578
"ARHGEF7|8874",4044.9414557367,0.295469262162261,0.0943044070070736,3.13314373675133,0.0017294472717045,0.00410065010016431
"CADM3|57863",166.921816770952,-0.712811529232637,0.227554892598285,-3.13248166670274,0.00173335252427603,0.00410939160602758
"STAP2|55620",3821.56770817169,0.40233396473801,0.128442246438704,3.13241146035244,0.00173376711505479,0.00410957737541728
"PGBD2|267002",405.871068905785,0.183751075983262,0.0586615391641397,3.13239438653513,0.00173386795514813,0.00410957737541728
"ITGB1BP1|9270",1526.72749662705,-0.196601227521856,0.0627703165420017,-3.13207322111088,0.00173576580334242,0.00411355714327085
"TECPR2|9895",2407.5477101094,-0.207197088326535,0.0661616298487177,-3.1316805344775,0.00173808888414843,0.00411854353155383
"RPL31|6160",38989.4734230983,0.320793480809637,0.102459047186749,3.13094343171997,0.00174245720542548,0.00412837441703744
"SPTAN1|6709",14740.8395899489,-0.240304007006569,0.0767579912708561,-3.13067086602889,0.00174407507729704,0.00413168705323391
"SLC6A20|54716",7.74247826235386,0.949085781476779,0.303175746285723,3.13048056483492,0.00174520546938615,0.00413332353297311
"AGR3|155465",246.117418632282,1.32003467062376,0.421671260288705,3.13048290205971,0.0017451915821491,0.00413332353297311
"PCDHB3|56132",228.65593772255,0.774769263574969,0.24752216821267,3.13010050440933,0.00174746505070625,0.00413815391997619
"C14orf105|55195",1.46491513838249,-3.59937311411904,1.14995937409533,-3.13000023757419,0.00174806161752377,0.00413904541897942
"RUNDC2C|440352",37.0828878389307,-0.465989810472785,0.148885639495408,-3.12985061589608,0.00174895218360628,0.00414063273482514
"MPDZ|8777",3111.01870525871,-0.327511810348737,0.104649083015767,-3.12961949508332,0.00175032866218165,0.00414336990084666
"NPTX1|4884",250.12788678763,-0.728283070351212,0.232726374353873,-3.12935339783973,0.00175191468226079,0.00414660234108424
"UNC13B|10497",8567.012784491,0.430632864923909,0.137617026953604,3.12921209284003,0.00175275743984731,0.00414807496304161
"SGMS2|166929",2495.66979619572,0.380643563668425,0.121674564106522,3.12837417141008,0.00175776255294644,0.00415939660351803
"IL17C|27189",1.50097177056878,1.08437256540489,0.346668702328831,3.12797941700636,0.00176012506973183,0.00416446300154846
"PNMA3|29944",35.6223036641428,-0.60764368445874,0.194266968589043,-3.1278795817531,0.00176072302372317,0.00416520287885648
"C17orf67|339210",59.3456980783368,-0.3458019542364,0.110555683617526,-3.12785324934286,0.00176088077037538,0.00416520287885648
"NEBL|10529",3846.02863380762,-0.320449479281304,0.102492785575574,-3.12655644474624,0.0017686654892996,0.00418309074660785
"ALS2|57679",1245.97090310277,0.165501554233294,0.0529386970086924,3.12628688624729,0.00177028761571432,0.00418640073107493
"KCNJ2|3759",365.030940647258,-0.563522197672972,0.180264619578089,-3.1260831936511,0.00177151428694784,0.00418877482284096
"PTEN|5728",5012.72303119939,-0.306261542654076,0.0979868402603606,-3.12553748891493,0.00177480446494095,0.00419602690007728
"IDI1|3422",5140.0411945331,-0.420432414518036,0.134518082005873,-3.12547137342977,0.00177520347153428,0.00419644265018255
"RPL18|6141",55458.8487840197,0.406631059404377,0.130145138188514,3.12444294934302,0.00178142063208909,0.00421040655073175
"LOC441666|441666",65.9015491573873,-0.730012673551797,0.233647405205599,-3.12442020449326,0.00178155835810542,0.00421040655073175
"PER1|5187",8787.29652162998,-0.582987254109528,0.186595385577326,-3.12433907358301,0.00178204970672251,0.00421050945281026
"PREX2|80243",193.348030726744,-0.804331211761596,0.257438762303928,-3.12435937992903,0.0017819267148434,0.00421050945281026
"RCSD1|92241",443.824425438012,-0.491490006291995,0.157312777775827,-3.12428534567213,0.00178237516463688,0.00421074936821565
"MOCS1|4337",885.778178287808,-0.374611996321401,0.11992766915965,-3.12364943758484,0.00178623134325968,0.00421932928149709
"THNSL1|79896",586.857762100401,0.357853909989978,0.114564469512694,3.12360290683604,0.00178651380893899,0.004219466487955
"PIBF1|10464",1104.13456311591,-0.207426036828217,0.0664245483207652,-3.12273161161072,0.00179181060927988,0.00423144524770917
"ZNF584|201514",455.209289734058,-0.180854528492358,0.0579260099641609,-3.12216444053809,0.00179526632261498,0.00423907373138808
"VPS11|55823",3198.80317030208,-0.1422894969193,0.0455810212870443,-3.12168294833146,0.00179820481013616,0.00424547915312122
"UFD1L|7353",2854.53257217572,0.226182120794858,0.0724572557307466,3.12159380746295,0.00179874931058071,0.00424623158240901
"CRIPAK|285464",620.532578094629,0.44129289208518,0.141394977055975,3.12099412067856,0.0018024163266315,0.00425435408840283
"ZBTB1|22890",2488.39011794546,0.242859874863081,0.0778236323738467,3.12064430116084,0.00180455860468994,0.00425866867656451
"TXNDC12|51060",4005.34047364299,0.230255366103418,0.0737850945793708,3.12062168404124,0.00180469719136094,0.00425866867656451
"RHOC|389",15357.7765270205,-0.257446439929784,0.0825001803035177,-3.12055608827327,0.00180509918554097,0.00425908283363838
"GPRASP2|114928",1712.43599391914,-0.207860882630623,0.0666166978530056,-3.12025196879741,0.0018069640132493,0.00426294797003552
"ANXA5|308",19160.3687542548,0.239238535904485,0.0766758197334911,3.12013013667187,0.00180771157125808,0.00426417663039491
"FOSL2|2355",4678.99446855082,-0.488187885693656,0.156467954017972,-3.12005029245529,0.00180820164697262,0.0042647976886141
"DMXL1|1657",11076.996619485,0.540364113943552,0.173195296363793,3.11996991424367,0.00180869512362422,0.0042652266773281
"DNAJC30|84277",1251.54218776113,0.172285696228376,0.0552207163126847,3.11994678324736,0.00180883715776079,0.0042652266773281
"MBD5|55777",804.261861798543,-0.285234130412321,0.0914289681277532,-3.11973476517601,0.00181013951638745,0.00426776248817276
"IFI44L|10964",455.32331679234,-0.581921263077569,0.186609143559684,-3.11839630136586,0.0018183811800428,0.00428665639848374
"ZNF33A|7581",3527.0633497974,0.164377311828109,0.0527225025075953,3.11778280639142,0.00182217032210113,0.00429505050227021
"SSRP1|6749",7813.31546330044,0.157103185256046,0.0504069660831127,3.11669591454898,0.00182890113445268,0.00431037546476784
"SPATA20|64847",4973.77647262772,0.261171666166141,0.0838082206182225,3.11630129168205,0.00183135056966852,0.00431560745145571
"LOC400696|400696",14.9580237193042,0.881046034234786,0.282774862731888,3.11571554035249,0.00183499190292832,0.00432364650226376
"SLC35D3|340146",7.56514654440253,-1.08588409467786,0.348691065451383,-3.11417240723439,0.00184461668898273,0.00434578010978705
"FOXRED1|55572",1313.44401045895,0.244755532069103,0.0786134102655373,3.11340687603269,0.00184940863151196,0.00435597812068917
"BIRC6|57448",6428.7037691218,0.304865266565776,0.0979195234268338,3.11342678044765,0.00184928389254146,0.00435597812068917
"HIST1H2AJ|8331",1.25840618240946,1.57436308479995,0.505728402033937,3.11306044601842,0.00185158091213923,0.00436054840986577
"MESP2|145873",60.9933265803624,0.761676102073118,0.244691750982032,3.1127984454574,0.00185322533659846,0.00436387458736966
"SOX6|55553",117.091968066162,-0.488967926955056,0.157103588037861,-3.11239184961975,0.00185577995815815,0.00436934294643346
"NDUFA6|4700",2760.32682789678,-0.270843962952058,0.0870288384752797,-3.11211740495642,0.00185750610884326,0.00437285958647941
"ATP10A|57194",580.456786698729,0.624735603621516,0.200775969294175,3.11160546661916,0.00186072994539868,0.00437990069135338
"ZNF626|199777",1063.74641284525,0.328931563193329,0.105725192126179,3.11119380895296,0.00186332601069795,0.00438546253206194
"IQUB|154865",62.0388574741294,0.474173589075672,0.152440395752975,3.11055076138778,0.00186738796537328,0.0043944726178006
"CCDC15|80071",174.406285956134,0.344269137440261,0.110707903118288,3.10970696529606,0.0018727303333674,0.00440594193906843
"CXorf38|159013",385.037037651638,-0.330132148355764,0.106161038643983,-3.10972982718152,0.00187258540192667,0.00440594193906843
"REV1|51455",2241.40607562514,-0.186826869383381,0.0600842896135373,-3.109412969431,0.0018745950195758,0.00440977725082849
"OSBPL10|114884",1556.81087444457,-0.380784844638231,0.122484170124029,-3.10884944766856,0.00187817395818614,0.00441764368776614
"FDXR|2232",731.310244241076,-0.27194104493304,0.0875066475120051,-3.10766156246282,0.00188573881092773,0.00443488223355378
"NAA15|80155",2325.8656870095,0.199005259681895,0.0640406886763616,3.10748156828225,0.00188688751298863,0.00443702884603616
"PEF1|553115",4723.80357094609,-0.20663689858996,0.0665090509774192,-3.10689891906767,0.00189061032194664,0.00444522719482454
"LMAN1|3998",14057.568672497,0.258603613300443,0.0832435225676584,3.10659142385831,0.00189257776628242,0.00444929677396436
"LOC647946|647946",8.43167741970777,-0.68341892790326,0.219993655210909,-3.10653926472589,0.00189291168215824,0.00444952552287321
"C9orf130|100128782",757.234609433749,-0.278656444792024,0.0897054635914339,-3.10634863960096,0.00189413249933219,0.00445183872640192
"CHRNA7|1139",42.1137341716163,-0.960560436628122,0.30931674222176,-3.10542659194135,0.00190004776805133,0.00446462555019433
